model,seed,horizon,R2,RMSE
cnn__concat+attnpool,6,120,0.4559444355078317,41.360062879982046
cnn__concat+attnpool,7,120,0.41911812859195163,42.73694496269705
cnn__concat+attnpool,8,120,0.4275160200869599,42.42689323404997
cnn__concat+attnpool,9,120,0.4088945769789194,43.11139082630435
cnn__concat+attnpool,10,120,0.4926629644020768,39.93998023003085
cnn__concat+attnpool,11,120,0.4492400501036621,41.61412218190248
cnn__concat+attnpool,12,120,0.44642903367348974,41.72018390652796
cnn__concat+attnpool,13,120,0.45851624876205477,41.26219019097227
cnn__concat+attnpool,14,120,0.4780356236018355,40.51165578777174
cnn_gru__coattn,0,120,0.4242073498335075,42.549319679098154
cnn_gru__coattn,1,120,0.4643442929557008,41.03953489878291
cnn_gru__coattn,2,120,0.46701729005048054,40.937010318690206
